,h_id,r_id,t_id,predicted_head,similar_triples
19580,6809,76,8548,True,1
19581,6809,76,3934,True,2
19582,12902,83,592,True,89
19583,7935,101,5334,True,12
19584,2082,41,1245,True,116
19585,3201,10,3958,True,17
19586,6564,19,6185,True,12
19587,672,19,559,True,377
19588,382,15,13244,True,3
19589,10994,6,3519,True,9
19590,9493,85,434,True,2586
19591,4848,48,1928,True,185
19592,10878,177,310,True,4
19593,1225,43,141,True,2914
19594,220,163,1405,True,0
19595,2555,26,990,True,667
19596,8017,137,13215,True,15
19597,12927,40,13739,True,0
19598,7576,66,3677,True,7
19599,1512,41,1756,True,25
19600,11717,17,862,True,2264
19601,4364,26,1936,True,333
19602,1179,13,1340,True,94
19603,313,7,712,True,5
19604,1260,0,4494,True,62
19605,1260,69,7161,True,25
19606,553,14,160,True,1477
19607,2816,8,4153,True,7
19608,13050,17,1383,True,23
19609,4825,6,10486,True,4
19610,7768,24,1327,True,102
19611,9856,48,32,True,2509
19612,2241,26,1098,True,802
19613,10990,143,3554,True,23
19614,4933,48,382,True,292
19615,7595,173,4862,True,1
19616,9431,156,4922,True,38
19617,10826,131,13538,True,1
19618,3855,23,5427,True,48
19619,8962,76,8333,True,5
19620,11840,17,871,True,575
19621,8868,17,393,True,602
19622,738,115,6114,True,148
19623,6489,120,791,True,788
19624,3227,101,7698,True,8
19625,11626,116,3155,True,34
19626,693,47,11401,True,0
19627,11102,31,1211,True,403
19628,10578,101,6590,True,63
19629,9078,8,9404,True,2
19630,8151,6,6683,True,6
19631,6172,28,1080,True,141
19632,5996,31,6607,True,109
19633,7754,134,1271,True,100
19634,12396,31,4488,True,48
19635,5004,26,183,True,83
19636,570,92,8148,True,14
19637,6381,19,3458,True,47
19638,5013,13,68,True,290
19639,4250,11,23,True,1311
19640,5551,13,92,True,246
19641,583,95,521,True,198
19642,5312,103,7488,True,1
19643,5370,13,158,True,304
19644,4998,26,494,True,16
19645,6834,31,136,True,416
19646,459,43,141,True,2914
19647,7789,19,10598,True,14
19648,1868,27,5786,True,2
19649,5578,32,3055,True,2
19650,8210,6,1499,True,8
19651,5435,43,141,True,2914
19652,1474,101,3231,True,27
19653,4541,31,7999,True,37
19654,2257,38,1815,True,18
19655,445,101,2370,True,105
19656,4442,52,5658,True,33
19657,5012,19,2191,True,54
19658,5015,101,2736,True,143
19659,1837,72,3706,True,25
19660,1837,69,450,True,34
19661,4070,6,7310,True,8
19662,6150,58,6583,True,4
19663,12437,28,637,True,129
19664,4530,26,1960,True,320
19665,75,15,11178,True,1
19666,75,69,1913,True,20
19667,6389,6,4187,True,5
19668,3458,7,7488,True,2
19669,9813,13,1164,True,133
19670,7778,10,1356,True,6
19671,4950,6,5398,True,8
19672,10576,22,3237,True,2
19673,2736,140,6822,True,0
19674,11007,85,434,True,2586
19675,8588,107,657,True,40
19676,8309,43,141,True,2914
19677,4330,101,2370,True,105
19678,5983,50,11678,True,2
19679,10043,41,310,True,85
19680,211,92,2029,True,4
19681,530,17,2006,True,291
19682,2027,43,141,True,2914
19683,10131,80,344,True,270
19684,10743,48,1934,True,10
19685,7534,48,32,True,2509
19686,5530,8,7642,True,13
19687,2099,10,2202,True,58
19688,705,148,2861,True,43
19689,289,19,1126,True,64
19690,5841,89,13387,True,3
19691,5841,89,5015,True,14
19692,10103,22,8816,True,1
19693,185,20,1414,True,4
19694,9879,17,862,True,2264
19695,12274,17,1002,True,574
19696,11651,56,11651,True,0
19697,5658,20,10219,True,11
19698,12191,82,2456,True,145
19699,4606,29,202,True,30
19700,6132,15,14195,True,3
19701,2502,26,183,True,83
19702,5149,43,141,True,2914
19703,977,17,5529,True,95
19704,5606,48,32,True,2509
19705,1435,25,62,True,3612
19706,2272,2,3493,True,2
19707,1990,182,3202,True,21
19708,1990,10,9385,True,15
19709,4777,19,9988,True,11
19710,723,182,2517,True,31
19711,1121,7,3950,True,22
19712,1253,71,5533,True,0
19713,1253,71,10005,True,1
19714,1253,71,5797,True,1
19715,4135,23,209,True,165
19716,3574,13,816,True,299
19717,6011,14,160,True,1477
19718,4737,137,3636,True,5
19719,375,20,10596,True,2
19720,309,106,580,True,7
19721,2250,2,9364,True,0
19722,8850,25,62,True,3612
19723,11481,17,1730,True,237
19724,6209,27,788,True,4
19725,9651,149,3862,True,0
19726,4528,76,4351,True,7
19727,848,19,2031,True,58
19728,8134,19,371,True,23
19729,12117,120,791,True,788
19730,2856,107,8253,True,40
19731,2299,38,1608,True,9
19732,10931,48,382,True,292
19733,10085,61,521,True,168
19734,7161,65,2090,True,22
19735,6089,25,62,True,3612
19736,6250,13,68,True,290
19737,9526,6,553,True,8
19738,407,48,32,True,2509
19739,4597,19,7326,True,40
19740,11260,17,871,True,575
19741,9671,126,12790,True,0
19742,5222,8,4027,True,10
19743,2754,22,8783,True,2
19744,7591,60,90,True,457
19745,612,103,4798,True,1
19746,10970,95,926,True,113
19747,11038,71,8981,True,2
19748,9263,45,4513,True,6
19749,2848,10,358,True,73
19750,1222,32,3328,True,1
19751,2820,7,1615,True,12
19752,6927,30,1990,True,32
19753,4388,85,1665,True,312
19754,4177,31,1211,True,403
19755,9696,26,1881,True,390
19756,944,29,7133,True,8
19757,944,29,8139,True,4
19758,3731,20,3664,True,8
19759,6969,85,434,True,2586
19760,13406,111,9605,True,3
19761,181,18,795,True,44
19762,632,157,1928,True,5
19763,11067,61,7990,True,15
19764,7147,38,500,True,4
19765,1339,13,816,True,299
19766,1339,13,1080,True,298
19767,2711,86,2316,True,32
19768,2009,22,3018,True,0
19769,8198,83,2387,True,0
19770,2085,42,2350,True,7
19771,10327,148,3021,True,45
19772,3904,68,842,True,20
19773,1230,17,871,True,575
19774,11414,17,862,True,2264
19775,2090,29,2734,True,10
19776,8485,58,6200,True,3
19777,7304,30,3637,True,30
19778,5458,31,163,True,521
19779,6652,26,64,True,806
19780,32,15,10301,True,2
19781,32,15,3063,True,2
19782,32,15,9691,True,2
19783,7246,19,2859,True,43
19784,4186,13,382,True,318
19785,1475,48,32,True,2509
19786,2733,29,68,True,30
19787,2733,29,3827,True,5
19788,1876,28,32,True,1317
19789,2879,120,791,True,788
19790,360,38,4594,True,4
19791,304,17,14339,True,3
19792,742,32,2393,True,0
19793,4745,13,119,True,305
19794,1582,6,7148,True,9
19795,7414,26,1936,True,333
19796,11216,17,3482,True,77
19797,571,19,578,True,138
19798,7102,66,3840,True,5
19799,7102,6,3177,True,1
19800,9533,43,141,True,2914
19801,5846,19,2149,True,94
19802,7955,13,119,True,305
19803,10660,136,4283,True,9
19804,3408,18,8810,True,12
19805,7623,1,1396,True,1
19806,1075,13,449,True,256
19807,3068,20,11819,True,1
19808,3068,20,6298,True,7
19809,7182,14,160,True,1477
19810,3309,19,1121,True,142
19811,2565,17,1002,True,574
19812,13671,198,7378,True,2
19813,5099,34,90,True,1164
19814,467,7,893,True,20
19815,2757,6,7936,True,10
19816,11575,48,1124,True,365
19817,12498,59,1971,True,3
19818,5944,8,367,True,31
19819,3690,6,6309,True,8
19820,2636,7,7236,True,6
19821,8334,31,657,True,349
19822,10108,140,11279,True,0
19823,10891,184,7248,True,2
19824,4482,191,9176,True,2
19825,268,32,6151,True,1
19826,3751,22,8521,True,0
19827,9766,13,1304,True,242
19828,9766,13,1080,True,298
19829,7466,17,818,True,872
19830,3169,207,5836,True,0
19831,10310,85,434,True,2586
19832,2379,17,1415,True,272
19833,984,66,1234,True,19
19834,3985,48,32,True,2509
19835,11810,31,4,True,925
19836,9468,20,7656,True,5
19837,13601,14,160,True,1477
19838,3590,69,3706,True,65
19839,4592,17,818,True,872
19840,10278,19,2399,True,56
19841,7886,19,1827,True,40
19842,1028,14,160,True,1477
19843,295,48,181,True,133
19844,2228,19,46,True,85
19845,1697,172,7192,True,59
19846,1697,207,5578,True,1
19847,425,45,2362,True,2
19848,12019,167,1768,True,125
19849,2618,66,5496,True,11
19850,98,37,1379,True,2
19851,3976,17,862,True,2264
19852,5016,38,12396,True,4
19853,6400,31,1313,True,191
19854,4179,14,160,True,1477
19855,9571,20,7868,True,9
19856,2382,13,331,True,244
19857,2952,13,1046,True,317
19858,4143,101,2367,True,59
19859,4143,22,7800,True,1
19860,2830,13,637,True,362
19861,2830,14,4175,True,13
19862,441,32,1419,True,0
19863,2279,71,4688,True,0
19864,2279,71,2524,True,0
19865,12410,26,1881,True,390
19866,8440,76,2545,True,1
19867,3552,66,9060,True,2
19868,13225,58,9286,True,2
19869,5292,17,800,True,74
19870,5580,172,2759,True,102
19871,6819,47,557,True,10
19872,8350,13,32,True,1189
19873,14107,118,774,True,411
19874,1858,52,6803,True,3
19875,371,10,6820,True,19
19876,7036,7,4452,True,7
19877,2526,22,5960,True,0
19878,3387,215,2428,True,0
19879,4734,35,3643,True,18
19880,2892,19,333,True,77
19881,1177,189,4222,True,0
19882,1177,89,7765,True,2
19883,5090,19,863,True,76
19884,3345,13,4474,True,191
19885,3972,66,1551,True,17
19886,3351,31,655,True,62
19887,908,10,5648,True,15
19888,1374,20,1150,True,11
19889,6962,6,10619,True,7
19890,1572,131,1934,True,6
19891,1618,96,10317,True,21
19892,9561,1,12717,True,0
19893,982,7,2168,True,21
19894,446,68,6055,True,7
19895,5491,27,3992,True,3
19896,11321,48,1928,True,185
19897,3262,159,3183,True,5
19898,8612,100,29,True,27
19899,9557,13,119,True,305
19900,4335,31,4,True,925
19901,8197,103,8396,True,0
19902,12283,66,11647,True,10
19903,308,69,3465,True,64
19904,13063,85,434,True,2586
19905,5040,31,136,True,416
19906,3609,76,7991,True,2
19907,6789,19,559,True,377
19908,2055,120,791,True,788
19909,55,13,834,True,269
19910,985,42,6189,True,4
19911,985,92,12756,True,5
19912,4709,89,5421,True,2
19913,539,82,6851,True,149
19914,11498,17,7343,True,48
19915,1014,37,3120,True,0
19916,706,89,1820,True,0
19917,1628,80,344,True,270
19918,2058,6,4276,True,4
19919,2281,13,3485,True,74
19920,1504,31,657,True,349
19921,4770,71,9040,True,0
19922,9349,25,62,True,3612
19923,7916,23,5427,True,48
19924,2173,22,4565,True,0
19925,8178,47,2771,True,4
19926,5966,86,636,True,58
19927,7593,24,1652,True,93
19928,2671,47,166,True,5
19929,5279,5,11,True,581
19930,3371,48,32,True,2509
19931,13452,17,862,True,2264
19932,12815,43,141,True,2914
19933,8196,31,5003,True,18
19934,4646,17,862,True,2264
19935,434,161,4591,True,0
19936,434,161,8528,True,0
19937,356,7,7475,True,12
19938,356,7,5492,True,4
19939,11955,130,6780,True,6
19940,8150,19,1857,True,60
19941,3369,51,160,True,218
19942,3436,34,90,True,1164
19943,3436,26,64,True,806
19944,1700,165,2161,True,0
19945,579,27,3847,True,3
19946,8923,6,2663,True,13
19947,6227,61,224,True,103
19948,1857,7,5534,True,7
19949,3489,20,10454,True,5
19950,3299,55,11626,True,0
19951,2168,26,2948,True,170
19952,8007,38,7566,True,3
19953,1888,14,2272,True,129
19954,8783,43,141,True,2914
19955,4594,26,3054,True,66
19956,4594,26,6195,True,52
19957,7236,191,9801,True,19
19958,3785,11,23,True,1311
19959,8293,26,183,True,83
19960,4319,51,160,True,218
19961,196,7,440,True,20
19962,8030,17,131,True,286
19963,14273,76,4351,True,7
19964,4598,76,6387,True,1
19965,3663,20,8441,True,8
19966,3179,7,4779,True,2
19967,1017,7,4473,True,16
19968,5392,76,6931,True,3
19969,7433,31,657,True,349
19970,3732,19,1284,True,21
19971,5994,101,160,True,48
19972,4123,172,1978,True,69
19973,1598,13,32,True,1189
19974,2282,69,1916,True,28
19975,879,71,4070,True,0
19976,7647,185,32,True,203
19977,6867,6,2447,True,2
19978,625,19,240,True,45
19979,3168,13,3028,True,118
19980,9753,71,10367,True,0
19981,1126,7,9848,True,1
19982,1126,7,9492,True,0
19983,5549,13,4842,True,4
19984,8015,17,862,True,2264
19985,715,6,2106,True,8
19986,7633,35,1806,True,43
19987,13066,199,13571,True,0
19988,9211,76,3142,True,3
19989,4469,17,6143,True,107
19990,6449,7,7577,True,25
19991,6449,47,4057,True,5
19992,11946,83,3263,True,1
19993,9314,82,6851,True,149
19994,1071,7,7996,True,12
19995,8397,95,2940,True,95
19996,2260,26,1881,True,390
19997,2838,84,3480,True,5
19998,10863,6,6749,True,4
19999,1921,47,2686,True,2
20000,5952,31,163,True,521
20001,6398,3,1729,True,4
20002,3788,66,12944,True,1
20003,11187,6,5990,True,7
20004,6778,18,2436,True,29
20005,3394,0,6163,True,9
20006,12608,19,467,True,103
20007,3601,6,613,True,5
20008,7822,224,2265,True,1
20009,2263,19,5182,True,50
20010,3016,76,4269,True,4
20011,4513,6,8513,True,9
20012,3274,31,658,True,453
20013,1702,207,4439,True,0
20014,4909,19,5565,True,19
20015,14155,20,8583,True,10
20016,4834,25,62,True,3612
20017,4122,6,7299,True,9
20018,7167,61,2940,True,117
20019,499,7,1581,True,14
20020,6183,19,5943,True,47
20021,3589,13,308,True,216
20022,6205,149,5468,True,1
20023,10757,20,8592,True,8
20024,8308,22,4656,True,1
20025,5096,27,9039,True,0
20026,1654,7,9711,True,8
20027,1654,10,6406,True,19
20028,12135,182,12135,True,0
20029,4008,107,2308,True,51
20030,3661,47,8030,True,1
20031,9815,60,90,True,457
20032,6170,30,892,True,25
20033,6087,14,160,True,1477
20034,475,32,9522,True,1
20035,4769,19,1709,True,48
20036,4,2,8129,True,0
20037,9259,107,2250,True,59
20038,12103,228,9753,True,0
20039,2693,20,6435,True,18
20040,6238,13,2600,True,122
20041,767,38,5145,True,7
20042,5270,17,60,True,291
20043,4339,17,862,True,2264
20044,6026,15,1786,True,2
20045,8951,24,2622,True,0
20046,2531,26,990,True,667
20047,3220,6,2407,True,8
20048,11957,85,434,True,2586
20049,13355,17,5907,True,21
20050,9041,13,4474,True,191
20051,10213,25,62,True,3612
20052,3288,60,90,True,457
20053,8481,103,4234,True,1
20054,1756,42,2632,True,7
20055,8458,19,1248,True,36
20056,4929,26,4864,True,108
20057,1164,154,2620,True,123
20058,4851,10,65,True,69
20059,5874,29,190,True,11
20060,3990,68,6576,True,9
20061,20,10,5626,True,18
20062,2527,58,7188,True,4
20063,9549,20,9424,True,9
20064,2037,19,601,True,78
20065,9385,27,12589,True,0
20066,7874,17,818,True,872
20067,4448,14,160,True,1477
20068,11609,198,160,True,130
20069,11849,124,2846,True,257
20070,11454,20,7340,True,9
20071,3379,141,1947,True,12
20072,3181,89,4074,True,3
20073,3181,89,1957,True,6
20074,2878,31,2512,True,126
20075,1245,75,2700,True,45
20076,6222,31,136,True,416
20077,8122,41,124,True,70
20078,10636,19,1489,True,45
20079,5305,13,834,True,269
20080,14401,185,32,True,203
20081,7957,103,3772,True,1
20082,9964,26,1098,True,802
20083,7994,43,141,True,2914
20084,3319,210,3202,True,52
20085,2028,20,13295,True,1
20086,4782,109,1336,True,6
20087,931,7,6170,True,21
20088,931,7,206,True,23
20089,8211,116,1512,True,7
20090,6717,19,559,True,377
20091,2460,31,84,True,212
20092,4055,50,8606,True,0
20093,11489,17,215,True,863
20094,7513,76,8558,True,2
20095,4563,55,4262,True,0
20096,6243,18,8810,True,12
20097,1012,27,5222,True,0
20098,8115,107,7405,True,13
20099,9769,6,2574,True,4
20100,6783,71,9020,True,1
20101,457,7,11830,True,3
20102,4501,14,1946,True,78
20103,3575,154,2706,True,171
20104,1358,20,3258,True,10
20105,739,7,3224,True,7
20106,1546,42,431,True,7
20107,1546,42,10455,True,3
20108,1546,92,5345,True,6
20109,13089,151,330,True,0
20110,1268,13,1163,True,260
20111,3261,38,4033,True,0
20112,1794,140,8872,True,0
20113,7202,13,32,True,1189
20114,9944,85,434,True,2586
20115,6496,33,90,True,373
20116,9010,17,393,True,602
20117,1934,0,4494,True,62
20118,3615,8,11298,True,3
20119,6475,17,215,True,863
20120,4495,43,141,True,2914
20121,1107,84,5373,True,5
20122,6255,97,1942,True,10
20123,4396,197,7633,True,0
20124,3566,13,640,True,61
20125,8920,31,6880,True,22
20126,10945,33,90,True,373
20127,7679,52,3117,True,6
20128,4518,35,7125,True,35
20129,2010,43,141,True,2914
20130,13113,22,13772,True,0
20131,172,17,818,True,872
20132,13591,85,434,True,2586
20133,101,13,274,True,292
20134,4202,100,160,True,501
20135,6571,6,7554,True,6
20136,1656,6,8894,True,1
20137,7578,19,2351,True,109
20138,1566,89,1674,True,11
20139,1566,89,9376,True,3
20140,56,73,302,True,93
20141,6847,25,62,True,3612
20142,3124,13,158,True,304
20143,5891,14,160,True,1477
20144,1464,101,5588,True,11
20145,10557,86,12193,True,7
20146,8117,89,4330,True,7
20147,9220,14,160,True,1477
20148,236,44,2981,True,6
20149,3250,7,6714,True,2
20150,2654,31,1211,True,403
20151,9699,11,23,True,1311
20152,3117,20,1190,True,4
20153,5106,20,4670,True,7
20154,8139,23,4136,True,41
20155,1137,10,5076,True,20
20156,3622,76,2211,True,2
20157,5567,31,1600,True,50
20158,1048,19,7255,True,51
20159,6832,19,2351,True,109
20160,1300,42,1030,True,1
20161,1019,112,11752,True,4
20162,1019,112,4002,True,5
20163,4663,6,5968,True,8
20164,7857,20,7729,True,0
20165,3603,159,13207,True,9
20166,5042,13,92,True,246
20167,1286,31,657,True,349
20168,476,150,2121,True,2
20169,1759,182,3202,True,21
20170,6763,43,141,True,2914
20171,578,47,1621,True,6
20172,6903,19,406,True,51
20173,5594,31,136,True,416
20174,817,19,3179,True,53
20175,817,66,2607,True,128
20176,573,6,5936,True,9
20177,6471,13,1934,True,328
20178,5818,31,6394,True,96
20179,39,7,8735,True,5
20180,2589,15,11843,True,2
20181,2589,15,10493,True,1
20182,11296,67,439,True,0
20183,182,31,14331,True,2
20184,68,69,1913,True,20
20185,68,69,450,True,34
20186,5941,115,6114,True,148
20187,453,21,4732,True,32
20188,11159,48,382,True,292
20189,2603,86,1283,True,69
20190,2530,10,11455,True,10
20191,6602,13,622,True,147
20192,5948,17,2123,True,380
20193,11452,26,64,True,806
20194,5862,24,9581,True,2
20195,3794,23,209,True,165
20196,1279,31,136,True,416
20197,7072,43,141,True,2914
20198,3859,43,384,True,803
20199,169,44,13031,True,5
20200,2077,76,3692,True,2
20201,5962,82,2456,True,145
20202,4550,24,5445,True,11
20203,5237,63,5266,True,0
20204,5310,1,10487,True,0
20205,5223,13,0,True,9
20206,8796,207,1202,True,0
20207,205,20,2406,True,0
20208,8032,47,11108,True,0
20209,9590,28,32,True,1317
20210,78,116,6808,True,5
20211,8739,6,8180,True,10
20212,9341,17,60,True,291
20213,2078,85,434,True,2586
20214,9103,6,7349,True,7
20215,11262,20,948,True,7
20216,4480,31,470,True,257
20217,3142,17,2123,True,380
20218,431,17,60,True,291
20219,1683,31,1211,True,403
20220,9728,27,1099,True,2
20221,12453,101,8812,True,15
20222,2100,7,5115,True,5
20223,4145,58,5616,True,4
20224,8226,61,224,True,103
20225,9154,6,11398,True,6
20226,7927,43,141,True,2914
20227,8454,31,205,True,112
20228,2082,177,2965,True,6
20229,784,19,11183,True,2
20230,4059,14,160,True,1477
20231,917,17,2424,True,157
20232,4509,31,1211,True,403
20233,3201,10,6820,True,19
20234,3607,6,7025,True,11
20235,8462,6,4741,True,11
20236,3242,34,90,True,1164
20237,773,15,7128,True,1
20238,189,47,7535,True,8
20239,382,152,4842,True,22
20240,382,15,11319,True,1
20241,10994,6,3913,True,5
20242,7047,17,2044,True,76
20243,3759,11,23,True,1311
20244,10878,66,9946,True,0
20245,3222,211,9357,True,0
20246,112,7,9068,True,2
20247,112,7,11065,True,5
20248,1225,17,215,True,863
20249,8017,137,1074,True,15
20250,4890,13,158,True,304
20251,11134,28,32,True,1317
20252,6373,47,4406,True,4
20253,65,27,5523,True,0
20254,5473,136,4587,True,16
20255,284,212,4563,True,122
20256,4795,13,834,True,269
20257,4795,115,6114,True,148
20258,2327,38,1815,True,18
20259,11977,61,4288,True,79
20260,3602,43,141,True,2914
20261,9370,191,4631,True,17
20262,10363,46,152,True,55
20263,2663,86,1630,True,13
20264,326,6,2475,True,3
20265,498,48,32,True,2509
20266,4178,27,10326,True,0
20267,27,69,708,True,41
20268,10229,110,494,True,225
20269,13484,76,3876,True,2
20270,324,15,5924,True,1
20271,7570,10,9169,True,11
20272,918,126,7523,True,0
20273,918,126,2094,True,0
20274,918,126,7264,True,0
20275,9639,27,11236,True,3
20276,2153,7,7701,True,18
20277,8698,31,10025,True,1
20278,3668,17,2424,True,157
20279,2794,73,1914,True,74
20280,5079,131,3653,True,10
20281,7318,6,4046,True,1
20282,5551,13,274,True,292
20283,1147,17,215,True,863
20284,10334,38,26,True,6
20285,7695,19,929,True,89
20286,622,73,302,True,93
20287,3236,25,62,True,3612
20288,1800,59,5651,True,1
20289,7552,13,382,True,318
20290,7520,86,1485,True,39
20291,1471,66,954,True,63
20292,7272,17,243,True,435
20293,5578,32,3240,True,2
20294,2932,85,1665,True,312
20295,7059,19,1808,True,62
20296,6669,41,1300,True,57
20297,4798,13,181,True,254
20298,9136,94,9997,True,0
20299,71,14,160,True,1477
20300,6663,17,818,True,872
20301,4541,26,990,True,667
20302,1976,43,384,True,803
20303,5015,101,975,True,100
20304,4346,13,1046,True,317
20305,8371,17,215,True,863
20306,2773,47,1193,True,6
20307,529,20,10244,True,0
20308,7495,171,1914,True,35
20309,1660,13,2091,True,194
20310,6363,26,64,True,806
20311,1099,17,871,True,575
20312,2201,10,2465,True,69
20313,5869,17,1730,True,237
20314,13407,56,13407,True,0
20315,12865,101,594,True,83
20316,3599,82,1424,True,23
20317,10208,19,3458,True,47
20318,211,92,1375,True,5
20319,8159,17,967,True,282
20320,9146,20,4847,True,4
20321,9146,20,7625,True,2
20322,247,29,32,True,47
20323,9896,124,2956,True,130
20324,6392,233,5628,True,0
20325,6392,233,4307,True,0
20326,1663,19,3241,True,45
20327,1663,8,2976,True,5
20328,380,66,1327,True,253
20329,8751,107,4,True,121
20330,6359,46,2050,True,20
20331,545,7,7686,True,6
20332,4481,101,1800,True,105
20333,4286,124,2846,True,257
20334,3205,32,7113,True,2
20335,10242,37,2590,True,0
20336,10242,37,1043,True,0
20337,4069,13,4468,True,71
20338,4069,13,68,True,290
20339,805,115,747,True,165
20340,2287,17,131,True,286
20341,185,20,2211,True,4
20342,1113,66,12422,True,0
20343,3726,92,12597,True,4
20344,8660,13,32,True,1189
20345,7225,6,5777,True,2
20346,11294,66,3840,True,5
20347,10583,85,1665,True,312
20348,180,26,1098,True,802
20349,7286,107,657,True,40
20350,5447,13,2410,True,271
20351,3430,106,10213,True,1
20352,3430,31,4,True,925
20353,2248,7,8002,True,6
20354,10158,176,9889,True,18
20355,4780,13,1304,True,242
20356,4153,8,2816,True,8
20357,834,72,328,True,9
20358,1999,115,747,True,165
20359,882,10,7655,True,19
20360,3296,29,1058,True,7
20361,12566,48,1124,True,365
20362,7933,155,6491,True,1
20363,6167,136,7044,True,40
20364,8922,131,209,True,0
20365,10947,47,461,True,0
20366,7795,10,2202,True,58
20367,7245,100,160,True,501
20368,6935,7,7509,True,7
20369,2133,19,7508,True,14
20370,1081,103,5534,True,4
20371,2491,101,6579,True,49
20372,3638,10,1171,True,73
20373,4093,19,559,True,377
20374,6759,21,5063,True,14
20375,381,13,158,True,304
20376,4121,27,1370,True,0
20377,11280,50,4318,True,0
20378,2250,2,6848,True,3
20379,4849,70,640,True,10
20380,2038,6,3265,True,1
20381,4341,31,4488,True,48
20382,13743,33,90,True,373
20383,2935,7,3558,True,2
20384,9332,34,90,True,1164
20385,3431,17,871,True,575
20386,8617,6,997,True,7
20387,1611,71,8859,True,2
20388,9244,8,2127,True,30
20389,1418,171,1914,True,35
20390,9671,126,11754,True,0
20391,234,13,68,True,290
20392,8292,19,467,True,103
20393,4633,216,12587,True,2
20394,10481,88,10010,True,1
20395,6678,43,384,True,803
20396,3605,39,9760,True,1
20397,10419,33,90,True,373
20398,6091,38,357,True,5
20399,3835,140,5073,True,1
20400,949,85,434,True,2586
20401,797,11,23,True,1311
20402,181,62,420,True,153
20403,8357,82,1771,True,323
20404,2645,26,1960,True,320
20405,6677,21,4034,True,4
20406,10696,43,141,True,2914
20407,3476,25,62,True,3612
20408,6634,82,6851,True,149
20409,9020,85,1665,True,312
20410,6836,30,3228,True,58
20411,164,80,4791,True,31
20412,526,29,945,True,8
20413,6786,101,13035,True,2
20414,3723,31,2512,True,126
20415,3723,34,90,True,1164
20416,601,7,4181,True,8
20417,32,87,4718,True,0
20418,13213,39,7132,True,20
20419,1475,6,2684,True,11
20420,2106,26,64,True,806
20421,5769,82,2456,True,145
20422,8336,30,1121,True,61
20423,6168,31,163,True,521
20424,1709,47,5222,True,4
20425,5207,9,2556,True,56
20426,1360,125,8114,True,0
20427,6736,13,4468,True,71
20428,117,130,13504,True,1
20429,2640,29,3647,True,4
20430,9480,100,585,True,15
20431,10455,48,32,True,2509
20432,4438,13,1682,True,313
20433,8888,31,4,True,925
20434,3469,43,384,True,803
20435,11013,31,6880,True,22
20436,4163,13,2091,True,194
20437,9039,43,141,True,2914
20438,5587,47,6663,True,3
20439,1197,19,4620,True,64
20440,2207,1,1532,True,0
20441,660,109,2181,True,1
20442,7415,168,3028,True,1
20443,3182,31,1600,True,50
20444,479,42,8071,True,2
20445,9572,43,141,True,2914
20446,7398,13,2091,True,194
20447,2616,197,9135,True,0
20448,11014,19,240,True,45
20449,12012,56,12012,True,0
20450,2636,7,5200,True,6
20451,5668,6,6552,True,3
20452,5550,13,92,True,246
20453,740,37,9178,True,1
20454,4050,7,173,True,5
20455,2549,85,434,True,2586
20456,8154,59,3334,True,0
20457,3169,22,1128,True,1
20458,7687,26,1098,True,802
20459,4030,8,10111,True,3
20460,4387,26,1753,True,83
20461,8005,17,862,True,2264
20462,7682,48,32,True,2509
20463,1677,177,589,True,0
20464,12770,131,14420,True,0
20465,452,26,1098,True,802
0,6180,148,2861,False,11
1,1454,92,5951,False,3
2,6651,13,637,False,33
3,1124,15,14037,False,205
4,1124,15,13245,False,205
5,140,6,6827,False,11
6,1899,7,6401,False,10
7,98,37,2794,False,110
8,9317,31,3257,False,4
9,3326,40,8901,False,7
10,411,13,68,False,23
11,9378,122,9995,False,0
12,10518,73,302,False,1
13,422,154,2438,False,0
14,2208,66,2388,False,3
15,2868,95,2940,False,1
16,12013,33,90,False,0
17,7603,103,4048,False,3
18,1718,157,8277,False,133
19,1718,157,10168,False,133
20,4143,101,1467,False,24
21,1234,18,2357,False,11
22,12739,131,181,False,19
23,1170,10,579,False,12
24,1170,10,233,False,12
25,44,118,774,False,0
26,10680,21,12790,False,8
27,9798,13,382,False,12
28,6850,24,1652,False,0
29,13757,50,3763,False,4
30,5308,124,10758,False,1
31,9923,101,3835,False,0
32,5335,230,6299,False,0
33,3826,7,1608,False,70
34,3826,7,5050,False,70
35,10695,17,215,False,3
36,441,32,1195,False,165
37,441,32,5044,False,165
38,441,8,4295,False,17
39,8254,110,494,False,0
40,4085,13,449,False,35
41,10469,186,718,False,0
42,10778,80,911,False,0
43,2279,71,130,False,260
44,2279,71,9410,False,260
45,5900,34,90,False,0
46,10046,17,1002,False,2
47,92,23,3964,False,7
48,9937,39,10015,False,0
49,1642,32,3382,False,61
50,2259,7,7599,False,55
51,997,136,13843,False,0
52,5615,76,7523,False,28
53,966,19,1857,False,7
54,4361,6,4482,False,3
55,785,106,6679,False,3
56,2609,191,8799,False,0
57,7923,43,141,False,0
58,6559,1,12201,False,1
59,3373,15,3049,False,48
60,5292,17,215,False,3
61,1180,102,4006,False,2
62,3628,19,8424,False,8
63,5478,12,2298,False,1
64,1284,10,5491,False,5
65,179,7,1984,False,53
66,2270,14,29,False,4
67,1411,167,1768,False,0
68,2002,6,469,False,13
69,10587,17,3482,False,0
70,371,7,8420,False,165
71,14072,52,13950,False,2
72,4734,35,4489,False,19
73,6342,13,382,False,33
74,5883,137,7613,False,52
